TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683168843942	5.675229	-5.351234	-1.076157	-0.900292	-0.008466	-0.019430	-0.434770	img__0_1683168853621012000.png
1683168843990	5.727658	-5.282615	-1.075502	-0.898194	-0.006353	-0.021139	-0.439045	img__0_1683168853668085000.png
1683168844038	5.779094	-5.214179	-1.074296	-0.896068	-0.004580	-0.023843	-0.443252	img__0_1683168853716504000.png
1683168844086	5.829461	-5.146061	-1.072900	-0.893910	-0.002590	-0.026338	-0.447465	img__0_1683168853765589000.png
1683168844140	5.884761	-5.069976	-1.071254	-0.891495	-0.000827	-0.028290	-0.452145	img__0_1683168853818560000.png
1683168844188	5.932698	-5.002932	-1.069054	-0.889387	-0.000080	-0.029473	-0.456205	img__0_1683168853865409000.png
1683168844251	5.993727	-4.915944	-1.067192	-0.886650	0.001487	-0.030424	-0.461438	img__0_1683168853930265000.png
1683168844299	6.038730	-4.850539	-1.067504	-0.884676	-0.001195	-0.029777	-0.465254	img__0_1683168853977862000.png
1683168844347	6.082352	-4.785836	-1.070532	-0.882592	-0.006732	-0.029958	-0.469136	img__0_1683168854025219000.png
1683168844395	6.124507	-4.721610	-1.075985	-0.880404	-0.011438	-0.025167	-0.473417	img__0_1683168854074701000.png
1683168844443	6.165648	-4.657489	-1.076455	-0.878118	-0.015237	-0.019340	-0.477811	img__0_1683168854122433000.png
1683168844494	6.208260	-4.589215	-1.074438	-0.875594	-0.018528	-0.013158	-0.482513	img__0_1683168854173659000.png
1683168844545	6.249860	-4.520531	-1.070830	-0.873027	-0.019949	-0.008311	-0.487193	img__0_1683168854223652000.png
1683168844608	6.300048	-4.434806	-1.065606	-0.869852	-0.021878	-0.003122	-0.492818	img__0_1683168854286744000.png
1683168844656	6.337561	-4.368683	-1.060663	-0.867444	-0.022891	0.000272	-0.497007	img__0_1683168854334419000.png
1683168844704	6.374559	-4.301721	-1.055238	-0.865135	-0.022340	0.003623	-0.501028	img__0_1683168854382515000.png
1683168844752	6.408880	-4.233826	-1.050016	-0.862916	-0.021998	0.006346	-0.504828	img__0_1683168854429353000.png
1683168844800	6.447467	-4.164956	-1.045138	-0.860776	-0.021550	0.007540	-0.508472	img__0_1683168854478773000.png
1683168844854	6.488056	-4.086308	-1.039666	-0.858490	-0.020569	0.009246	-0.512334	img__0_1683168854531494000.png
1683168844923	6.539656	-3.984004	-1.032558	-0.855688	-0.020715	0.010704	-0.516967	img__0_1683168854602309000.png
1683168844971	6.575432	-3.911617	-1.027307	-0.853835	-0.020540	0.011761	-0.520005	img__0_1683168854649853000.png
1683168845019	6.611158	-3.838201	-1.022004	-0.852117	-0.019663	0.012932	-0.522823	img__0_1683168854698590000.png
1683168845061	6.642427	-3.773105	-1.017726	-0.850750	-0.018098	0.013335	-0.525089	img__0_1683168854740405000.png
1683168845109	6.678223	-3.697788	-1.013061	-0.849326	-0.016420	0.013748	-0.527434	img__0_1683168854789286000.png
1683168845154	6.711885	-3.626329	-1.008904	-0.848114	-0.015126	0.013988	-0.529414	img__0_1683168854833991000.png
1683168845229	6.768262	-3.505539	-1.002326	-0.846246	-0.013576	0.011416	-0.532497	img__0_1683168854906965000.png
1683168845268	6.797674	-3.441984	-0.998820	-0.845317	-0.012427	0.009442	-0.534037	img__0_1683168854946442000.png
