TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683168546190	5.156611	6.622038	-0.455314	0.317316	0.005078	0.013648	0.948208	img__0_1683168572426203000.png
1683168546235	5.102959	6.659186	-0.455295	0.312116	0.003235	0.013392	0.949944	img__0_1683168572471461000.png
1683168546280	5.049030	6.695845	-0.455504	0.306955	0.001813	0.013306	0.951629	img__0_1683168572518120000.png
1683168546331	4.987658	6.736787	-0.455810	0.301138	0.000089	0.013366	0.953487	img__0_1683168572567427000.png
1683168546400	4.904310	6.791104	-0.455570	0.293127	0.000445	0.015613	0.955946	img__0_1683168572636459000.png
1683168546451	4.842447	6.830381	-0.454349	0.287029	0.001245	0.016597	0.957777	img__0_1683168572689643000.png
1683168546502	4.780318	6.868861	-0.452623	0.280789	0.001379	0.017567	0.959608	img__0_1683168572740473000.png
1683168546547	4.725260	6.902105	-0.451113	0.275147	0.001883	0.018550	0.961221	img__0_1683168572785948000.png
1683168546592	4.669950	6.934645	-0.449636	0.269354	0.002639	0.019958	0.962831	img__0_1683168572827987000.png
1683168546640	4.610629	6.968528	-0.448130	0.263002	0.004057	0.021160	0.964555	img__0_1683168572877035000.png
1683168546685	4.554649	6.999477	-0.446967	0.256927	0.004659	0.021641	0.966177	img__0_1683168572923481000.png
1683168546751	4.471858	7.043427	-0.445213	0.247879	0.005665	0.021920	0.968527	img__0_1683168572987716000.png
1683168546799	4.411100	7.074313	-0.443737	0.241267	0.006032	0.021680	0.970198	img__0_1683168573035773000.png
1683168546847	4.349872	7.104308	-0.442083	0.234631	0.006703	0.022063	0.971811	img__0_1683168573085722000.png
1683168546895	4.288148	7.133398	-0.440366	0.227943	0.007040	0.021697	0.973407	img__0_1683168573132274000.png
1683168546943	4.225912	7.161580	-0.438790	0.221264	0.007230	0.021693	0.974946	img__0_1683168573182067000.png
1683168546994	4.159233	7.190548	-0.436984	0.214177	0.007494	0.021439	0.976531	img__0_1683168573230314000.png
1683168547063	4.068096	7.228140	-0.434766	0.204702	0.008279	0.020572	0.978573	img__0_1683168573300390000.png
1683168547108	4.008072	7.251697	-0.433604	0.198631	0.007846	0.019510	0.979849	img__0_1683168573346638000.png
1683168547159	3.939516	7.277530	-0.432419	0.191870	0.007172	0.018695	0.981216	img__0_1683168573395292000.png
1683168547204	3.878590	7.299582	-0.431574	0.185948	0.006856	0.018845	0.982355	img__0_1683168573442601000.png
1683168547255	3.809068	7.323727	-0.430878	0.179286	0.009440	0.019132	0.983566	img__0_1683168573493630000.png
1683168547303	3.743099	7.345648	-0.430166	0.173018	0.011303	0.018921	0.984672	img__0_1683168573539866000.png
1683168547351	3.676514	7.366803	-0.429492	0.166808	0.012242	0.018328	0.985743	img__0_1683168573588759000.png
1683168547420	3.579661	7.395949	-0.428386	0.158202	0.013182	0.016015	0.987189	img__0_1683168573657368000.png
1683168547465	3.515743	7.414225	-0.428030	0.152823	0.013870	0.015082	0.988041	img__0_1683168573701408000.png
1683168547513	3.446883	7.433141	-0.428028	0.147271	0.014226	0.013838	0.988897	img__0_1683168573750562000.png
1683168547561	3.377314	7.451509	-0.428395	0.141961	0.014051	0.012334	0.989696	img__0_1683168573797816000.png
1683168547609	3.307076	7.469404	-0.428459	0.136873	0.014186	0.011926	0.990415	img__0_1683168573847756000.png
1683168547654	3.240635	7.485781	-0.427947	0.132228	0.014236	0.011579	0.991050	img__0_1683168573892574000.png
1683168547723	3.137621	7.510139	-0.427108	0.125421	0.013981	0.010767	0.991947	img__0_1683168573959999000.png
1683168547768	3.069705	7.525557	-0.426755	0.121213	0.014605	0.010014	0.992469	img__0_1683168574006557000.png
1683168547816	2.996590	7.541623	-0.426994	0.116931	0.014595	0.009426	0.992988	img__0_1683168574054212000.png
1683168547864	2.922791	7.557331	-0.427569	0.112830	0.014098	0.008876	0.993475	img__0_1683168574102219000.png
1683168547912	2.848347	7.572701	-0.428252	0.108914	0.013398	0.008122	0.993928	img__0_1683168574150784000.png
1683168547963	2.768590	7.588693	-0.428836	0.104949	0.012151	0.007815	0.994373	img__0_1683168574202113000.png
1683168548014	2.688233	7.604357	-0.428593	0.101117	0.010638	0.007999	0.994785	img__0_1683168574252264000.png
1683168548074	2.593015	7.622337	-0.427844	0.096789	0.009577	0.007408	0.995231	img__0_1683168574312611000.png
1683168548125	2.511549	7.637243	-0.427304	0.093295	0.009451	0.007246	0.995567	img__0_1683168574362439000.png
1683168548173	2.434444	7.650965	-0.427161	0.090145	0.008548	0.006798	0.995869	img__0_1683168574411011000.png
1683168548224	2.352091	7.665233	-0.427325	0.086946	0.009630	0.007033	0.996142	img__0_1683168574461319000.png
1683168548272	2.274155	7.678364	-0.427647	0.084017	0.009547	0.007505	0.996390	img__0_1683168574509319000.png
1683168548320	2.195799	7.691193	-0.427981	0.081193	0.009863	0.007189	0.996624	img__0_1683168574557239000.png
1683168548392	2.077440	7.709841	-0.429103	0.076923	0.009752	0.008781	0.996951	img__0_1683168574628930000.png
1683168548437	2.002969	7.721079	-0.429977	0.074266	0.008878	0.009264	0.997156	img__0_1683168574676288000.png
1683168548482	1.928154	7.731972	-0.430820	0.071603	0.007782	0.009537	0.997357	img__0_1683168574719159000.png
1683168548533	1.843014	7.743891	-0.431539	0.068650	0.005334	0.009008	0.997586	img__0_1683168574770851000.png
1683168548578	1.767675	7.754036	-0.432075	0.066044	0.002784	0.009292	0.997770	img__0_1683168574816569000.png
1683168548626	1.687197	7.764451	-0.432719	0.063230	0.001063	0.010126	0.997947	img__0_1683168574865285000.png
1683168548674	1.606674	7.774407	-0.433248	0.060395	0.000650	0.011034	0.998113	img__0_1683168574912355000.png
1683168548740	1.495919	7.787246	-0.434396	0.056338	-0.000317	0.012705	0.998331	img__0_1683168574977935000.png
1683168548788	1.415385	7.795905	-0.435065	0.053373	-0.002217	0.012359	0.998496	img__0_1683168575025967000.png
1683168548836	1.334956	7.804010	-0.435026	0.050497	-0.005202	0.011454	0.998645	img__0_1683168575074959000.png
1683168548887	1.249762	7.812051	-0.434439	0.047501	-0.007940	0.010627	0.998783	img__0_1683168575124926000.png
1683168548935	1.169970	7.819089	-0.434466	0.044738	-0.009564	0.010104	0.998902	img__0_1683168575174129000.png
1683168548983	1.090654	7.825614	-0.436087	0.042066	-0.010970	0.009892	0.999006	img__0_1683168575222504000.png
1683168549034	1.006948	7.832024	-0.438156	0.039294	-0.011997	0.009972	0.999106	img__0_1683168575273517000.png
1683168549106	0.889864	7.840144	-0.441518	0.035380	-0.012444	0.010540	0.999241	img__0_1683168575343696000.png
1683168549151	0.817365	7.844641	-0.444118	0.032835	-0.014633	0.009778	0.999306	img__0_1683168575390113000.png
1683168549199	0.740678	7.849006	-0.446119	0.030139	-0.018224	0.007640	0.999350	img__0_1683168575438496000.png
1683168549244	0.669487	7.852783	-0.446344	0.027647	-0.020389	0.006762	0.999387	img__0_1683168575481296000.png
1683168549292	0.594470	7.856478	-0.446720	0.024926	-0.021753	0.007126	0.999427	img__0_1683168575530376000.png
1683168549340	0.520551	7.859779	-0.449315	0.022089	-0.022140	0.008350	0.999476	img__0_1683168575578722000.png
1683168549388	0.447863	7.862608	-0.456460	0.019212	-0.022720	0.008283	0.999523	img__0_1683168575626320000.png
1683168549457	0.345169	7.865989	-0.466144	0.015345	-0.021322	0.009986	0.999605	img__0_1683168575693788000.png
1683168549502	0.279188	7.867752	-0.469742	0.012632	-0.019026	0.012398	0.999662	img__0_1683168575739856000.png
1683168549553	0.205260	7.869194	-0.471608	0.008917	-0.014163	0.017110	0.999714	img__0_1683168575790770000.png
1683168549598	0.140642	7.869787	-0.472287	0.004979	-0.010881	0.019993	0.999729	img__0_1683168575836673000.png
1683168549649	0.067952	7.869520	-0.472458	-0.000080	-0.008056	0.022895	0.999705	img__0_1683168575886565000.png
1683168549697	-0.000054	7.868245	-0.472001	-0.005376	-0.005644	0.024486	0.999670	img__0_1683168575934437000.png
1683168549757	-0.084656	7.865120	-0.470914	-0.012556	-0.003411	0.026184	0.999573	img__0_1683168575996314000.png
1683168549808	-0.156320	7.861065	-0.469240	-0.019109	-0.002010	0.027245	0.999444	img__0_1683168576046529000.png
1683168549859	-0.227820	7.855649	-0.467157	-0.026013	-0.000717	0.027912	0.999272	img__0_1683168576097466000.png
1683168549907	-0.295009	7.849262	-0.465104	-0.032838	-0.000227	0.028645	0.999050	img__0_1683168576145652000.png
1683168549955	-0.362117	7.841588	-0.463044	-0.039921	0.000365	0.028906	0.998785	img__0_1683168576193484000.png
1683168550003	-0.429158	7.832622	-0.460798	-0.047230	0.000771	0.029307	0.998454	img__0_1683168576242701000.png
1683168550054	-0.500324	7.821648	-0.458333	-0.055292	0.000952	0.030193	0.998013	img__0_1683168576291100000.png
1683168550117	-0.588141	7.805978	-0.455016	-0.065540	0.001585	0.030584	0.997380	img__0_1683168576355651000.png
1683168550174	-0.667522	7.789766	-0.451754	-0.074998	0.002491	0.030489	0.996714	img__0_1683168576410924000.png
1683168550222	-0.734345	7.774605	-0.448958	-0.083007	0.003051	0.029661	0.996103	img__0_1683168576460437000.png
1683168550261	-0.788632	7.761292	-0.446713	-0.089497	0.002325	0.028021	0.995590	img__0_1683168576499897000.png
1683168550312	-0.859596	7.742638	-0.443507	-0.097815	0.002595	0.025940	0.994863	img__0_1683168576551598000.png
1683168550360	-0.926346	7.723899	-0.439895	-0.105535	0.000422	0.023218	0.994144	img__0_1683168576597864000.png
1683168550408	-0.992983	7.704109	-0.436231	-0.113069	0.000230	0.021982	0.993344	img__0_1683168576646325000.png
1683168550456	-1.059499	7.683338	-0.432497	-0.120338	0.001756	0.020017	0.992530	img__0_1683168576695600000.png
1683168550525	-1.154981	7.651915	-0.427502	-0.130423	0.000295	0.017261	0.991308	img__0_1683168576764288000.png
1683168550573	-1.221271	7.629087	-0.424398	-0.137153	0.000182	0.015780	0.990424	img__0_1683168576811148000.png
1683168550627	-1.295706	7.602584	-0.420368	-0.144412	0.002017	0.014877	0.989404	img__0_1683168576863948000.png
1683168550672	-1.357692	7.579855	-0.416821	-0.150234	0.004241	0.014456	0.988536	img__0_1683168576909563000.png
1683168550720	-1.423868	7.554952	-0.413559	-0.156181	0.006048	0.013316	0.987620	img__0_1683168576957124000.png
1683168550771	-1.494335	7.527787	-0.410615	-0.162201	0.007144	0.012485	0.986653	img__0_1683168577008196000.png
1683168550819	-1.560853	7.501604	-0.407661	-0.167610	0.008077	0.012205	0.985745	img__0_1683168577056477000.png
1683168550882	-1.648512	7.466346	-0.403514	-0.174394	0.008846	0.012352	0.984559	img__0_1683168577120803000.png
1683168550927	-1.711404	7.440521	-0.400687	-0.179054	0.009239	0.012672	0.983714	img__0_1683168577165535000.png
1683168550975	-1.778757	7.412365	-0.397816	-0.183874	0.009576	0.012959	0.982818	img__0_1683168577214350000.png
1683168551023	-1.846396	7.383571	-0.394862	-0.188519	0.010595	0.013211	0.981923	img__0_1683168577262481000.png
1683168551074	-1.918614	7.352247	-0.392010	-0.193266	0.010382	0.012729	0.981009	img__0_1683168577311684000.png
1683168551125	-1.991195	7.320192	-0.389298	-0.197787	0.010238	0.012056	0.980117	img__0_1683168577362874000.png
1683168551197	-2.094239	7.273771	-0.384328	-0.203972	0.010101	0.013067	0.978837	img__0_1683168577436503000.png
1683168551245	-2.163298	7.242018	-0.380637	-0.208016	0.010281	0.013664	0.977976	img__0_1683168577482153000.png
1683168551293	-2.232651	7.209574	-0.377142	-0.211965	0.010836	0.014131	0.977115	img__0_1683168577531665000.png
1683168551344	-2.306682	7.174323	-0.373326	-0.216054	0.012497	0.014938	0.976187	img__0_1683168577583758000.png
1683168551383	-2.363565	7.146798	-0.370102	-0.219099	0.013105	0.014806	0.975502	img__0_1683168577620555000.png
1683168551434	-2.438334	7.110050	-0.365724	-0.222966	0.012716	0.014453	0.974636	img__0_1683168577671247000.png
1683168551485	-2.513532	7.072458	-0.361165	-0.226700	0.013286	0.014863	0.973761	img__0_1683168577724126000.png
1683168551545	-2.602577	7.027104	-0.356104	-0.230926	0.013438	0.014716	0.972767	img__0_1683168577784819000.png
1683168551599	-2.683255	6.985250	-0.351741	-0.234574	0.013181	0.014189	0.971905	img__0_1683168577836270000.png
1683168551647	-2.755388	6.947245	-0.348136	-0.237739	0.012568	0.014352	0.971142	img__0_1683168577884972000.png
1683168551692	-2.823347	6.910934	-0.344943	-0.240676	0.012068	0.014612	0.970421	img__0_1683168577931042000.png
1683168551746	-2.905290	6.866474	-0.341639	-0.244168	0.010941	0.014696	0.969560	img__0_1683168577984813000.png
1683168551794	-2.978442	6.826135	-0.339458	-0.247215	0.009941	0.014610	0.968799	img__0_1683168578032859000.png
1683168551842	-3.051833	6.785058	-0.337595	-0.250207	0.009265	0.014973	0.968032	img__0_1683168578081074000.png
1683168551893	-3.130028	6.740602	-0.335710	-0.253385	0.008514	0.015772	0.967199	img__0_1683168578130271000.png
1683168551941	-3.203783	6.697989	-0.333675	-0.256390	0.007476	0.015476	0.966420	img__0_1683168578178291000.png
1683168552004	-3.300737	6.640943	-0.330723	-0.260285	0.005426	0.015098	0.965398	img__0_1683168578241466000.png
1683168552055	-3.379261	6.593880	-0.328410	-0.263405	0.003838	0.013945	0.964577	img__0_1683168578292611000.png
1683168552100	-3.448509	6.551752	-0.326637	-0.266124	0.000807	0.012228	0.963861	img__0_1683168578339106000.png
1683168552151	-3.526832	6.503444	-0.324761	-0.269182	-0.002304	0.011272	0.963021	img__0_1683168578389685000.png
1683168552199	-3.600270	6.457519	-0.322944	-0.272115	-0.005288	0.011199	0.962185	img__0_1683168578437383000.png
1683168552247	-3.673305	6.411189	-0.321395	-0.275133	-0.007950	0.011612	0.961303	img__0_1683168578486328000.png
1683168552319	-3.781836	6.340993	-0.319178	-0.279912	-0.012545	0.011545	0.959874	img__0_1683168578557012000.png
1683168552367	-3.853337	6.293797	-0.316912	-0.283202	-0.014644	0.010775	0.958888	img__0_1683168578604452000.png
1683168552406	-3.910857	6.255264	-0.314635	-0.285872	-0.015664	0.010136	0.958086	img__0_1683168578645443000.png
1683168552457	-3.985243	6.204667	-0.311292	-0.289364	-0.016532	0.009768	0.957027	img__0_1683168578696619000.png
1683168552505	-4.054350	6.156855	-0.308034	-0.292651	-0.017065	0.009756	0.956017	img__0_1683168578744421000.png
1683168552568	-4.143627	6.093843	-0.304806	-0.296995	-0.018916	0.008843	0.954651	img__0_1683168578805979000.png
1683168552604	-4.193870	6.057744	-0.303635	-0.299463	-0.020948	0.007412	0.953849	img__0_1683168578841730000.png
1683168552664	-4.276271	5.997562	-0.302730	-0.303422	-0.020838	0.007005	0.952603	img__0_1683168578903808000.png
1683168552715	-4.345047	5.946415	-0.302076	-0.306764	-0.019610	0.007200	0.951556	img__0_1683168578954125000.png
