TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683166726935	-6.012986	-3.199781	-2.046333	0.824632	0.021991	0.019904	-0.564891	img__0_1683166756018926000.png
1683166726995	-5.962245	-3.331894	-2.055032	0.826394	0.023101	0.020809	-0.562233	img__0_1683166756076381000.png
1683166727034	-5.929454	-3.416510	-2.061249	0.827571	0.023797	0.020879	-0.560468	img__0_1683166756116903000.png
1683166727082	-5.889290	-3.519228	-2.070016	0.829072	0.024238	0.020381	-0.558244	img__0_1683166756163751000.png
1683166727130	-5.849317	-3.620391	-2.079702	0.830620	0.024329	0.019549	-0.555965	img__0_1683166756213800000.png
1683166727196	-5.794597	-3.757042	-2.093510	0.832792	0.025312	0.018467	-0.552698	img__0_1683166756279480000.png
1683166727247	-5.752443	-3.860732	-2.103918	0.834540	0.025751	0.017606	-0.550063	img__0_1683166756329594000.png
1683166727295	-5.712826	-3.956804	-2.113651	0.836231	0.025535	0.016842	-0.547523	img__0_1683166756377757000.png
1683166727346	-5.670766	-4.057307	-2.123686	0.838030	0.026138	0.016362	-0.544752	img__0_1683166756428699000.png
1683166727394	-5.631190	-4.150401	-2.133136	0.839776	0.026727	0.015817	-0.542044	img__0_1683166756477911000.png
1683166727442	-5.591590	-4.242025	-2.142727	0.841591	0.026625	0.015249	-0.539244	img__0_1683166756524378000.png
1683166727490	-5.551948	-4.332201	-2.152336	0.843423	0.026506	0.014729	-0.536394	img__0_1683166756572446000.png
1683166727550	-5.502314	-4.442898	-2.164627	0.845733	0.026914	0.013870	-0.532746	img__0_1683166756633682000.png
1683166727601	-5.460020	-4.535222	-2.175561	0.847755	0.026603	0.013300	-0.529554	img__0_1683166756684021000.png
1683166727646	-5.422609	-4.615398	-2.184699	0.849541	0.027954	0.013215	-0.526616	img__0_1683166756730260000.png
1683166727697	-5.380073	-4.704765	-2.194596	0.851660	0.029496	0.013377	-0.523093	img__0_1683166756779555000.png
1683166727745	-5.339888	-4.787380	-2.203208	0.853753	0.030365	0.013685	-0.519612	img__0_1683166756828052000.png
1683166727790	-5.302073	-4.863468	-2.210666	0.855764	0.032005	0.014193	-0.516180	img__0_1683166756873045000.png
1683166727865	-5.238698	-4.987092	-2.223255	0.859346	0.034491	0.014363	-0.510027	img__0_1683166756947464000.png
1683166727913	-5.197870	-5.064013	-2.231513	0.861813	0.035339	0.014119	-0.505796	img__0_1683166756995381000.png
1683166727958	-5.159375	-5.134507	-2.239730	0.864229	0.035196	0.013922	-0.501673	img__0_1683166757040717000.png
1683166728012	-5.112914	-5.217074	-2.249780	0.867164	0.034559	0.013693	-0.496634	img__0_1683166757095853000.png
1683166728054	-5.076584	-5.279775	-2.257905	0.869455	0.034449	0.013615	-0.492622	img__0_1683166757136082000.png
1683166728099	-5.037476	-5.345471	-2.267128	0.871930	0.033997	0.013580	-0.488260	img__0_1683166757181609000.png
1683166728165	-4.979797	-5.439003	-2.282518	0.875538	0.034516	0.014490	-0.481697	img__0_1683166757249518000.png
1683166728216	-4.935015	-5.509029	-2.294809	0.878294	0.035341	0.015231	-0.476570	img__0_1683166757299986000.png
1683166728261	-4.895374	-5.569161	-2.305665	0.880722	0.036644	0.016444	-0.471927	img__0_1683166757344959000.png
1683166728312	-4.850311	-5.635269	-2.319074	0.883517	0.039566	0.011884	-0.466574	img__0_1683166757394273000.png
1683166728360	-4.807617	-5.695683	-2.330212	0.886276	0.044858	0.003370	-0.460968	img__0_1683166757442374000.png
1683166728408	-4.764244	-5.754349	-2.339679	0.889501	0.047350	-0.004376	-0.454452	img__0_1683166757491549000.png
1683166728453	-4.722587	-5.807668	-2.348459	0.892797	0.049996	-0.011160	-0.447537	img__0_1683166757536576000.png
1683166728528	-4.650560	-5.893256	-2.359242	0.899152	0.051979	-0.014859	-0.434284	img__0_1683166757612288000.png
1683166728576	-4.602617	-5.945878	-2.363442	0.903620	0.049577	-0.014418	-0.425213	img__0_1683166757658394000.png
1683166728615	-4.562849	-5.987676	-2.362206	0.907195	0.045424	-0.013663	-0.418027	img__0_1683166757698315000.png
1683166728666	-4.509723	-6.041037	-2.356189	0.911533	0.037273	-0.016561	-0.409199	img__0_1683166757748767000.png
1683166728714	-4.458651	-6.090283	-2.344893	0.915029	0.023488	-0.024455	-0.401960	img__0_1683166757797235000.png
1683166728762	-4.406178	-6.138980	-2.333438	0.917944	0.011602	-0.030370	-0.395376	img__0_1683166757844880000.png
1683166728828	-4.331417	-6.206014	-2.321248	0.921289	0.000801	-0.036287	-0.387181	img__0_1683166757911551000.png
1683166728882	-4.268260	-6.261542	-2.309390	0.923713	-0.004946	-0.039296	-0.381033	img__0_1683166757964755000.png
1683166728924	-4.217769	-6.305473	-2.300708	0.925406	-0.009086	-0.040197	-0.376729	img__0_1683166758007216000.png
1683166728975	-4.154948	-6.359863	-2.289691	0.927240	-0.013559	-0.039878	-0.372090	img__0_1683166758058978000.png
1683166729023	-4.094408	-6.412250	-2.278532	0.928752	-0.016710	-0.038954	-0.368271	img__0_1683166758107541000.png
1683166729071	-4.032472	-6.466018	-2.268377	0.930001	-0.019491	-0.037986	-0.365069	img__0_1683166758153405000.png
1683166729119	-3.969330	-6.521149	-2.257498	0.931093	-0.021181	-0.035480	-0.362433	img__0_1683166758201220000.png
1683166729185	-3.880824	-6.599144	-2.240201	0.932342	-0.021486	-0.032529	-0.359470	img__0_1683166758267190000.png
1683166729233	-3.815155	-6.657696	-2.230136	0.933009	-0.021677	-0.031091	-0.357853	img__0_1683166758315592000.png
1683166729281	-3.748528	-6.717672	-2.220671	0.933523	-0.021274	-0.029882	-0.356635	img__0_1683166758364569000.png
1683166729329	-3.681013	-6.779011	-2.211410	0.933899	-0.021150	-0.027579	-0.355843	img__0_1683166758412309000.png
1683166729377	-3.612755	-6.841563	-2.200731	0.934233	-0.018822	-0.024177	-0.355345	img__0_1683166758461052000.png
1683166729425	-3.543865	-6.905187	-2.188352	0.934477	-0.016632	-0.021308	-0.354997	img__0_1683166758508861000.png
1683166729476	-3.470040	-6.973867	-2.174460	0.934650	-0.014702	-0.019188	-0.354746	img__0_1683166758558237000.png
1683166729545	-3.369213	-7.068368	-2.155787	0.934850	-0.011520	-0.015956	-0.354497	img__0_1683166758627764000.png
1683166729596	-3.294064	-7.139212	-2.142946	0.934993	-0.009383	-0.013211	-0.354296	img__0_1683166758678390000.png
1683166729635	-3.236308	-7.193838	-2.133352	0.935093	-0.007689	-0.011536	-0.354132	img__0_1683166758719644000.png
1683166729686	-3.160496	-7.265681	-2.118394	0.935238	-0.005078	-0.010875	-0.353815	img__0_1683166758769198000.png
1683166729734	-3.088817	-7.333643	-2.103225	0.935385	-0.003195	-0.010141	-0.353471	img__0_1683166758817694000.png
1683166729785	-3.012307	-7.406128	-2.086621	0.935550	-0.001463	-0.008904	-0.353078	img__0_1683166758867950000.png
1683166729845	-2.921856	-7.491643	-2.067230	0.935736	-0.000071	-0.007698	-0.352619	img__0_1683166758928924000.png
1683166729896	-2.844630	-7.564443	-2.050822	0.935910	0.001049	-0.006962	-0.352169	img__0_1683166758980184000.png
1683166729947	-2.767111	-7.637275	-2.034231	0.936106	0.002179	-0.005832	-0.351662	img__0_1683166759032000000.png
1683166729995	-2.693916	-7.705787	-2.017962	0.936310	0.003526	-0.004736	-0.351125	img__0_1683166759078226000.png
1683166730046	-2.615929	-7.778460	-2.000031	0.936543	0.004496	-0.003346	-0.350508	img__0_1683166759128540000.png
1683166730088	-2.551560	-7.838161	-1.985202	0.936735	0.005276	-0.002487	-0.349990	img__0_1683166759172703000.png
1683166730145	-2.464034	-7.918905	-1.965111	0.937000	0.006052	-0.001211	-0.349275	img__0_1683166759227964000.png
1683166730205	-2.371744	-8.003477	-1.944085	0.937276	0.006927	-0.000502	-0.348520	img__0_1683166759288984000.png
1683166730253	-2.297823	-8.070775	-1.927104	0.937496	0.007695	0.000446	-0.347910	img__0_1683166759335352000.png
1683166730301	-2.223855	-8.137703	-1.909536	0.937711	0.009203	0.003050	-0.347282	img__0_1683166759384283000.png
1683166730349	-2.149911	-8.204179	-1.890811	0.937931	0.011746	0.005113	-0.346586	img__0_1683166759433200000.png
1683166730397	-2.076040	-8.270076	-1.871062	0.938191	0.013299	0.005769	-0.345813	img__0_1683166759479999000.png
1683166730448	-1.997643	-8.339335	-1.850510	0.938516	0.013398	0.004894	-0.344942	img__0_1683166759532576000.png
1683166730496	-1.923927	-8.403784	-1.831815	0.938820	0.013486	0.007541	-0.344062	img__0_1683166759579582000.png
1683166730568	-1.813688	-8.499050	-1.804283	0.939244	0.014279	0.012540	-0.342723	img__0_1683166759651635000.png
1683166730607	-1.754271	-8.549909	-1.788655	0.939480	0.015216	0.013666	-0.341992	img__0_1683166759692165000.png
1683166730658	-1.676912	-8.615610	-1.765853	0.939826	0.017712	0.013151	-0.340940	img__0_1683166759742217000.png
1683166730706	-1.604406	-8.676538	-1.741649	0.940200	0.020184	0.012352	-0.339799	img__0_1683166759790527000.png
1683166730754	-1.532151	-8.736428	-1.716513	0.940635	0.021726	0.011603	-0.338524	img__0_1683166759836347000.png
1683166730802	-1.460094	-8.795264	-1.689603	0.941088	0.024493	0.012172	-0.337055	img__0_1683166759885006000.png
1683166730868	-1.361314	-8.874193	-1.650574	0.941813	0.027610	0.013852	-0.334715	img__0_1683166759951006000.png
1683166730919	-1.285248	-8.933442	-1.619288	0.942470	0.028739	0.015093	-0.332712	img__0_1683166760002872000.png
1683166730964	-1.218364	-8.984317	-1.591880	0.943107	0.028815	0.016390	-0.330833	img__0_1683166760047709000.png
1683166731012	-1.147319	-9.037090	-1.563161	0.943801	0.029054	0.018100	-0.328736	img__0_1683166760096660000.png
1683166731066	-1.067840	-9.094635	-1.530674	0.944601	0.029469	0.020476	-0.326255	img__0_1683166760149456000.png
1683166731111	-1.002049	-9.141083	-1.503262	0.945311	0.029322	0.021786	-0.324120	img__0_1683166760196160000.png
1683166731162	-0.928081	-9.191940	-1.473407	0.946165	0.028605	0.021439	-0.321704	img__0_1683166760245412000.png
1683166731213	-0.854759	-9.240917	-1.445176	0.947073	0.026926	0.020134	-0.319252	img__0_1683166760296206000.png
1683166731276	-0.765033	-9.298878	-1.414190	0.948294	0.025217	0.015341	-0.316019	img__0_1683166760358708000.png
1683166731324	-0.697159	-9.341245	-1.394378	0.949290	0.024899	0.015221	-0.313046	img__0_1683166760407829000.png
1683166731372	-0.629646	-9.382145	-1.377458	0.950425	0.024294	0.012955	-0.309733	img__0_1683166760455820000.png
1683166731420	-0.562419	-9.421607	-1.363960	0.951674	0.023673	0.010078	-0.306031	img__0_1683166760503926000.png
1683166731468	-0.495358	-9.459726	-1.353637	0.953031	0.021664	0.006878	-0.302019	img__0_1683166760552392000.png
1683166731519	-0.424091	-9.498944	-1.345609	0.954443	0.020084	-0.004559	-0.297681	img__0_1683166760601820000.png
1683166731567	-0.356558	-9.534824	-1.342079	0.955785	0.019336	-0.008915	-0.293294	img__0_1683166760650427000.png
1683166731639	-0.253685	-9.586826	-1.351628	0.957855	0.018740	-0.009477	-0.286483	img__0_1683166760721764000.png
1683166731690	-0.179555	-9.622227	-1.373460	0.959440	0.018675	-0.000792	-0.281293	img__0_1683166760773401000.png
1683166731726	-0.126914	-9.646417	-1.395605	0.960473	0.015824	0.006746	-0.277842	img__0_1683166760809691000.png
1683166731774	-0.056895	-9.677917	-1.427986	0.961502	0.005701	0.017959	-0.274153	img__0_1683166760858816000.png
1683166731825	0.016856	-9.710915	-1.460086	0.962172	-0.003101	0.013292	-0.272101	img__0_1683166760908445000.png
1683166731873	0.085864	-9.741881	-1.481391	0.962607	-0.004089	0.006269	-0.270797	img__0_1683166760956305000.png
1683166731942	0.184686	-9.786460	-1.494907	0.962974	-0.005153	0.001364	-0.269543	img__0_1683166761025211000.png
1683166731990	0.253246	-9.817633	-1.497901	0.963097	-0.006616	-0.001540	-0.269069	img__0_1683166761073226000.png
1683166732035	0.317478	-9.847079	-1.498706	0.963153	-0.006448	-0.003199	-0.268857	img__0_1683166761119451000.png
1683166732089	0.394585	-9.882766	-1.499510	0.963168	-0.006652	-0.003903	-0.268790	img__0_1683166761172517000.png
1683166732131	0.454603	-9.910786	-1.499468	0.963134	-0.007004	-0.004707	-0.268890	img__0_1683166761215165000.png
1683166732179	0.523274	-9.943120	-1.498975	0.963080	-0.007064	-0.005312	-0.269069	img__0_1683166761263155000.png
1683166732233	0.600667	-9.979928	-1.498809	0.963051	-0.006629	-0.005551	-0.269182	img__0_1683166761316575000.png
1683166732293	0.686858	-10.021349	-1.499870	0.963046	-0.006000	-0.005951	-0.269203	img__0_1683166761378625000.png
1683166732341	0.755970	-10.054843	-1.500312	0.963017	-0.006768	-0.005522	-0.269300	img__0_1683166761425221000.png
1683166732392	0.829541	-10.090778	-1.499490	0.962940	-0.006606	-0.006383	-0.269559	img__0_1683166761474852000.png
1683166732440	0.898939	-10.124936	-1.497922	0.962846	-0.005600	-0.005925	-0.269928	img__0_1683166761524019000.png
1683166732491	0.972839	-10.161569	-1.496289	0.962692	-0.006454	-0.004638	-0.270483	img__0_1683166761573745000.png
1683166732536	1.038144	-10.194183	-1.494913	0.962548	-0.005271	-0.005594	-0.271001	img__0_1683166761619389000.png
1683166732587	1.112306	-10.231448	-1.493527	0.962405	-0.003832	-0.006376	-0.271518	img__0_1683166761670562000.png
1683166732659	1.217370	-10.284516	-1.492832	0.962251	-0.003874	-0.005913	-0.272074	img__0_1683166761741846000.png
1683166732701	1.278849	-10.315716	-1.493112	0.962190	-0.003612	-0.005637	-0.272299	img__0_1683166761786062000.png
1683166732758	1.362487	-10.358303	-1.493115	0.962123	-0.003206	-0.005297	-0.272547	img__0_1683166761842779000.png
1683166732797	1.419843	-10.387594	-1.493214	0.962071	-0.003494	-0.004586	-0.272737	img__0_1683166761881814000.png
1683166732851	1.499388	-10.428349	-1.492264	0.961971	-0.003931	-0.004340	-0.273089	img__0_1683166761933772000.png
1683166732893	1.561350	-10.460221	-1.491303	0.961882	-0.003981	-0.003764	-0.273409	img__0_1683166761977532000.png
1683166732962	1.663279	-10.512909	-1.490312	0.961731	-0.003516	-0.003447	-0.273951	img__0_1683166762045116000.png
1683166733013	1.738705	-10.552078	-1.488872	0.961562	-0.003886	-0.002280	-0.274550	img__0_1683166762096800000.png
1683166733061	1.809725	-10.589125	-1.487823	0.961380	-0.003102	-0.002722	-0.275193	img__0_1683166762144649000.png
1683166733112	1.885225	-10.628656	-1.487558	0.961197	-0.003105	-0.001869	-0.275837	img__0_1683166762196154000.png
1683166733160	1.956304	-10.666014	-1.488354	0.961040	-0.003663	-0.001719	-0.276380	img__0_1683166762243186000.png
1683166733211	2.031816	-10.705870	-1.488799	0.960855	-0.003702	-0.001374	-0.277024	img__0_1683166762295026000.png
1683166733259	2.102865	-10.743542	-1.489005	0.960667	-0.003738	-0.001284	-0.277675	img__0_1683166762343735000.png
1683166733304	2.169450	-10.778998	-1.488814	0.960497	-0.003529	-0.000955	-0.278266	img__0_1683166762389800000.png
1683166733352	2.240436	-10.816959	-1.488731	0.960333	-0.002921	-0.001335	-0.278838	img__0_1683166762437038000.png
1683166733415	2.333597	-10.866966	-1.489080	0.960187	-0.000963	-0.003447	-0.279335	img__0_1683166762500841000.png
1683166733466	2.409125	-10.907539	-1.489319	0.960133	-0.000038	-0.005131	-0.279497	img__0_1683166762550673000.png
1683166733514	2.480388	-10.945771	-1.489508	0.960116	0.000973	-0.005338	-0.279549	img__0_1683166762599132000.png
1683166733565	2.556334	-10.986400	-1.489351	0.960115	0.001782	-0.006080	-0.279533	img__0_1683166762650517000.png
1683166733613	2.628078	-11.024615	-1.490537	0.960177	0.002089	-0.005470	-0.279332	img__0_1683166762697456000.png
1683166733661	2.700053	-11.062793	-1.492175	0.960233	0.001452	-0.003845	-0.279170	img__0_1683166762745563000.png
1683166733712	2.776696	-11.103315	-1.493027	0.960272	0.001119	-0.003776	-0.279037	img__0_1683166762795815000.png
1683166733784	2.885178	-11.160467	-1.495738	0.960397	0.001298	-0.003716	-0.278607	img__0_1683166762867400000.png
1683166733829	2.953142	-11.196150	-1.497977	0.960514	0.001389	-0.004187	-0.278198	img__0_1683166762914428000.png
1683166733871	3.016700	-11.229428	-1.499667	0.960610	0.001179	-0.004087	-0.277867	img__0_1683166762955823000.png
1683166733925	3.098573	-11.272191	-1.500334	0.960695	0.001026	-0.003682	-0.277579	img__0_1683166763008455000.png
1683166733970	3.166948	-11.307804	-1.502691	0.960823	0.002255	-0.003425	-0.277133	img__0_1683166763054675000.png
1683166734018	3.240008	-11.345727	-1.505455	0.960979	0.000923	-0.001731	-0.276615	img__0_1683166763102767000.png
1683166734066	3.313131	-11.383617	-1.507499	0.961144	0.000265	-0.002809	-0.276034	img__0_1683166763149236000.png
1683166734132	3.413811	-11.435712	-1.511195	0.961436	0.001023	-0.002823	-0.275013	img__0_1683166763215722000.png
1683166734186	3.496315	-11.478298	-1.515268	0.961784	0.001726	-0.002958	-0.273788	img__0_1683166763269104000.png
1683166734231	3.565175	-11.513732	-1.518775	0.962132	0.001440	-0.002511	-0.272568	img__0_1683166763315680000.png
1683166734282	3.643314	-11.553829	-1.522290	0.962561	0.001079	-0.002505	-0.271050	img__0_1683166763366632000.png
1683166734336	3.726137	-11.596238	-1.523934	0.963022	0.000425	-0.001874	-0.269418	img__0_1683166763419637000.png
1683166734378	3.790600	-11.629202	-1.524122	0.963367	0.000899	-0.002169	-0.268178	img__0_1683166763461648000.png
1683166734426	3.864336	-11.666845	-1.524935	0.963775	0.001477	-0.003168	-0.266694	img__0_1683166763512006000.png
1683166734477	3.942799	-11.706790	-1.525158	0.964220	0.000938	-0.003350	-0.265080	img__0_1683166763562070000.png
1683166734525	4.016772	-11.744351	-1.524907	0.964642	0.001437	-0.003996	-0.263530	img__0_1683166763610256000.png
1683166734588	4.114094	-11.793599	-1.525387	0.965237	0.001824	-0.003916	-0.261341	img__0_1683166763672961000.png
1683166734636	4.188419	-11.831069	-1.525060	0.965675	0.000855	-0.004625	-0.259711	img__0_1683166763721697000.png
1683166734687	4.267585	-11.870859	-1.524292	0.966132	0.002191	-0.006257	-0.257964	img__0_1683166763771357000.png
1683166734735	4.342366	-11.908265	-1.524742	0.966592	0.002896	-0.006985	-0.256207	img__0_1683166763820585000.png
1683166734786	4.422137	-11.947942	-1.524989	0.967077	0.002164	-0.006924	-0.254382	img__0_1683166763871549000.png
1683166734834	4.497494	-11.985241	-1.524032	0.967499	0.001874	-0.006139	-0.252795	img__0_1683166763918155000.png
1683166734882	4.573102	-12.022507	-1.522241	0.967868	0.001545	-0.006685	-0.251365	img__0_1683166763967338000.png
1683166734954	4.686982	-12.078363	-1.519562	0.968353	0.001705	-0.005053	-0.249528	img__0_1683166764038167000.png
1683166734999	4.758410	-12.113233	-1.519225	0.968657	0.002089	-0.004699	-0.248348	img__0_1683166764082380000.png
1683166735050	4.839562	-12.152689	-1.518973	0.968993	0.001258	-0.004015	-0.247052	img__0_1683166764134240000.png
1683166735095	4.911316	-12.187466	-1.518711	0.969268	0.001807	-0.004165	-0.245967	img__0_1683166764178732000.png
1683166735143	4.988014	-12.224508	-1.520079	0.969559	0.001994	-0.001918	-0.244841	img__0_1683166764228727000.png
1683166735191	5.064806	-12.261462	-1.523135	0.969812	0.002617	-0.000523	-0.243841	img__0_1683166764277127000.png
1683166735254	5.165615	-12.309766	-1.527338	0.970106	0.003402	-0.001404	-0.242653	img__0_1683166764339612000.png
1683166735302	5.242448	-12.346372	-1.531878	0.970315	0.004630	0.001993	-0.241792	img__0_1683166764387570000.png
1683166735350	5.319220	-12.382747	-1.536844	0.970496	0.003667	0.003638	-0.241060	img__0_1683166764435191000.png
1683166735398	5.395851	-12.418887	-1.542058	0.970698	0.004174	0.002489	-0.240255	img__0_1683166764483968000.png
1683166735449	5.477140	-12.457033	-1.548072	0.970913	0.003569	0.002952	-0.239387	img__0_1683166764532825000.png
1683166735497	5.553524	-12.492726	-1.552900	0.971093	0.002543	0.002131	-0.238678	img__0_1683166764580875000.png
1683166735545	5.629805	-12.528257	-1.557911	0.971259	0.002325	0.000635	-0.238014	img__0_1683166764630802000.png
1683166735620	5.748916	-12.583521	-1.568059	0.971479	0.001203	-0.000381	-0.237123	img__0_1683166764703785000.png
1683166735665	5.820373	-12.616589	-1.573327	0.971592	0.000620	-0.000060	-0.236663	img__0_1683166764751097000.png
1683166735713	5.896562	-12.651814	-1.579047	0.971682	-0.000232	0.000207	-0.236294	img__0_1683166764798930000.png
