TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683168960266	6.271947	6.846596	-1.427004	0.788742	-0.003986	-0.039203	0.613460	img__0_1683168965098442000.png
1683168960317	6.284536	6.853973	-1.442612	0.790336	0.006167	-0.046345	0.610887	img__0_1683168965148583000.png
1683168960368	6.299190	6.863328	-1.463583	0.792531	0.013861	-0.051999	0.607452	img__0_1683168965199026000.png
1683168960413	6.313645	6.873514	-1.484131	0.795001	0.018377	-0.055837	0.603753	img__0_1683168965244294000.png
1683168960464	6.331528	6.887230	-1.505911	0.798339	0.022685	-0.058856	0.598896	img__0_1683168965296140000.png
1683168960515	6.350899	6.903304	-1.524274	0.801976	0.027117	-0.059544	0.593763	img__0_1683168965345390000.png
1683168960560	6.369306	6.919819	-1.539707	0.805137	0.031975	-0.058738	0.589307	img__0_1683168965393100000.png
1683168960614	6.393096	6.943250	-1.561746	0.808755	0.038368	-0.056307	0.584185	img__0_1683168965446150000.png
1683168960674	6.421295	6.974065	-1.589940	0.812555	0.043761	-0.053324	0.578789	img__0_1683168965507095000.png
1683168960722	6.444723	7.001767	-1.610001	0.815313	0.047071	-0.050955	0.574850	img__0_1683168965552760000.png
1683168960773	6.470223	7.034014	-1.627265	0.818075	0.048566	-0.048119	0.571033	img__0_1683168965603422000.png
1683168960821	6.494729	7.067337	-1.642120	0.820204	0.051991	-0.043982	0.568003	img__0_1683168965651796000.png
1683168960875	6.522674	7.108673	-1.660147	0.822105	0.055540	-0.038618	0.565302	img__0_1683168965707933000.png
1683168960917	6.544470	7.143663	-1.675342	0.822942	0.060049	-0.032708	0.563996	img__0_1683168965749694000.png
1683168960968	6.570655	7.189043	-1.691789	0.823144	0.064129	-0.025817	0.563608	img__0_1683168965798284000.png
1683168961031	6.602079	7.249147	-1.706820	0.822216	0.068305	-0.016102	0.564832	img__0_1683168965863441000.png
1683168961079	6.625009	7.297678	-1.712989	0.820728	0.069397	-0.007934	0.567033	img__0_1683168965910902000.png
1683168961130	6.648061	7.351709	-1.714934	0.819194	0.065333	-0.000494	0.569782	img__0_1683168965961404000.png
1683168961175	6.666842	7.401637	-1.716064	0.817040	0.067673	0.008982	0.572526	img__0_1683168966007690000.png
1683168961226	6.685844	7.460716	-1.718048	0.813439	0.073037	0.020608	0.576678	img__0_1683168966057509000.png
1683168961274	6.701359	7.518266	-1.717095	0.808202	0.079821	0.036714	0.582314	img__0_1683168966104945000.png
1683168961349	6.720007	7.611243	-1.706223	0.798536	0.081023	0.049679	0.594397	img__0_1683168966180393000.png
1683168961391	6.725992	7.665161	-1.701332	0.793075	0.073537	0.050336	0.602570	img__0_1683168966224246000.png
1683168961445	6.728622	7.736145	-1.699057	0.784664	0.070562	0.052618	0.613641	img__0_1683168966276460000.png
1683168961493	6.726569	7.800444	-1.698470	0.776596	0.066849	0.053043	0.624193	img__0_1683168966324253000.png
1683168961532	6.722060	7.853326	-1.698157	0.769253	0.064688	0.054522	0.633319	img__0_1683168966364706000.png
1683168961583	6.711652	7.923319	-1.701907	0.758939	0.067220	0.053007	0.645510	img__0_1683168966413596000.png
1683168961631	6.697412	7.990064	-1.708430	0.748847	0.066431	0.048490	0.657619	img__0_1683168966461991000.png
1683168961691	6.674331	8.074624	-1.717288	0.735113	0.066014	0.045858	0.673163	img__0_1683168966524064000.png
1683168961754	6.643897	8.164727	-1.727574	0.719413	0.064147	0.045972	0.690085	img__0_1683168966585926000.png
1683168961799	6.618402	8.229770	-1.735011	0.707662	0.062333	0.045755	0.702307	img__0_1683168966631972000.png
1683168961841	6.591822	8.290896	-1.742087	0.696189	0.060283	0.046649	0.713800	img__0_1683168966673107000.png
1683168961889	6.558213	8.361089	-1.750133	0.682530	0.057494	0.048225	0.726995	img__0_1683168966722221000.png
1683168961940	6.518870	8.435846	-1.758048	0.667653	0.053915	0.048523	0.740930	img__0_1683168966772783000.png
1683168961988	6.478524	8.506186	-1.764903	0.653335	0.050621	0.048282	0.753830	img__0_1683168966819200000.png
1683168962039	6.432431	8.580752	-1.770603	0.638455	0.045855	0.043533	0.767058	img__0_1683168966870219000.png
1683168962105	6.368055	8.676836	-1.777516	0.618955	0.039323	0.041661	0.783334	img__0_1683168966936354000.png
1683168962156	6.314973	8.750579	-1.782569	0.604597	0.033340	0.034408	0.795090	img__0_1683168966988000000.png
1683168962198	6.269498	8.810995	-1.785651	0.593225	0.028896	0.030712	0.803931	img__0_1683168967030970000.png
1683168962252	6.208927	8.888242	-1.789884	0.579167	0.022234	0.026706	0.814468	img__0_1683168967084736000.png
1683168962300	6.153490	8.956449	-1.793174	0.567496	0.015739	0.021400	0.822947	img__0_1683168967132041000.png
1683168962345	6.100463	9.019992	-1.796358	0.557430	0.010521	0.015885	0.830005	img__0_1683168967176096000.png
1683168962396	6.039528	9.091611	-1.800098	0.547071	0.005368	0.010128	0.837008	img__0_1683168967228659000.png
1683168962459	5.963573	9.179620	-1.806182	0.535941	-0.001727	0.002108	0.844251	img__0_1683168967291295000.png
1683168962504	5.909283	9.242293	-1.810789	0.529238	-0.005064	-0.004186	0.848448	img__0_1683168967336474000.png
1683168962558	5.844488	9.317464	-1.816397	0.522456	-0.009456	-0.007127	0.852584	img__0_1683168967389051000.png
1683168962606	5.787453	9.384305	-1.821151	0.517425	-0.011856	-0.011331	0.855571	img__0_1683168967438337000.png
1683168962657	5.727639	9.455433	-1.825800	0.513119	-0.014352	-0.013134	0.858097	img__0_1683168967490138000.png
1683168962702	5.675647	9.518322	-1.829032	0.510042	-0.016190	-0.015015	0.859866	img__0_1683168967532834000.png
1683168962753	5.617749	9.589763	-1.832000	0.507389	-0.017735	-0.017392	0.861359	img__0_1683168967583748000.png
1683168962816	5.547928	9.678359	-1.835276	0.505151	-0.017945	-0.015461	0.862706	img__0_1683168967647638000.png
1683168962864	5.496020	9.746071	-1.838256	0.503758	-0.017360	-0.013467	0.863566	img__0_1683168967696042000.png
1683168962912	5.445147	9.813872	-1.841647	0.502512	-0.017305	-0.010031	0.864339	img__0_1683168967744597000.png
1683168962963	5.392110	9.885886	-1.845065	0.501261	-0.017031	-0.008092	0.865091	img__0_1683168967795046000.png
1683168963008	5.346102	9.949333	-1.847238	0.500294	-0.016715	-0.006395	0.865671	img__0_1683168967841755000.png
1683168963056	5.297834	10.016848	-1.850007	0.499308	-0.015456	-0.003980	0.866278	img__0_1683168967888236000.png
1683168963128	5.226837	10.117699	-1.855652	0.497936	-0.013898	-0.003324	0.867096	img__0_1683168967960371000.png
1683168963173	5.183230	10.180477	-1.859715	0.497173	-0.013377	-0.002350	0.867545	img__0_1683168968003982000.png
1683168963224	5.134431	10.251375	-1.863778	0.496398	-0.011711	-0.002640	0.868012	img__0_1683168968055484000.png
1683168963266	5.094717	10.309591	-1.867630	0.495799	-0.010564	-0.002105	0.868371	img__0_1683168968097784000.png
1683168963317	5.046979	10.380084	-1.871646	0.495080	-0.009696	-0.000987	0.868793	img__0_1683168968148046000.png
1683168963362	5.005246	10.442096	-1.874479	0.494510	-0.008033	-0.002079	0.869132	img__0_1683168968195354000.png
1683168963413	4.958353	10.512242	-1.877067	0.494035	-0.006664	-0.003744	0.869408	img__0_1683168968245338000.png
1683168963476	4.900991	10.598809	-1.880202	0.493601	-0.006004	-0.003146	0.869662	img__0_1683168968309126000.png
1683168963527	4.854952	10.668827	-1.881317	0.493366	-0.005523	-0.002833	0.869800	img__0_1683168968359434000.png
1683168963575	4.811922	10.734678	-1.881478	0.493189	-0.005179	-0.001952	0.869905	img__0_1683168968406301000.png
1683168963623	4.769166	10.800462	-1.881747	0.493020	-0.004738	-0.001451	0.870004	img__0_1683168968456155000.png
1683168963674	4.723994	10.870265	-1.881615	0.492875	-0.004062	-0.001548	0.870089	img__0_1683168968505053000.png
1683168963722	4.681707	10.935892	-1.882167	0.492776	-0.003265	-0.001483	0.870149	img__0_1683168968553257000.png
1683168963773	4.636981	11.005570	-1.882761	0.492726	-0.002652	-0.002968	0.870176	img__0_1683168968604028000.png
1683168963833	4.584640	11.087574	-1.884586	0.492856	-0.001974	-0.004253	0.870098	img__0_1683168968664332000.png
1683168963881	4.542978	11.153263	-1.886207	0.492994	-0.001388	-0.003201	0.870026	img__0_1683168968713233000.png
1683168963929	4.501473	11.219030	-1.888161	0.493190	-0.000688	-0.004759	0.869909	img__0_1683168968761144000.png
1683168963980	4.457544	11.289049	-1.890630	0.493510	-0.000380	-0.005142	0.869725	img__0_1683168968812727000.png
1683168964028	4.416340	11.355097	-1.893004	0.493690	0.000393	-0.001879	0.869636	img__0_1683168968860645000.png
1683168964076	4.375199	11.421213	-1.895352	0.493741	0.000592	-0.001564	0.869607	img__0_1683168968909511000.png
1683168964148	4.313552	11.520469	-1.898846	0.493787	0.000528	-0.001119	0.869582	img__0_1683168968979786000.png
1683168964196	4.272490	11.586673	-1.901316	0.493782	0.000053	-0.000937	0.869585	img__0_1683168969028731000.png
1683168964241	4.234027	11.648746	-1.903471	0.493872	0.000403	-0.002123	0.869532	img__0_1683168969072482000.png
1683168964286	4.195610	11.710866	-1.905706	0.493991	0.000542	-0.002121	0.869465	img__0_1683168969119381000.png
1683168964334	4.154677	11.777191	-1.908043	0.494180	0.000879	-0.003258	0.869353	img__0_1683168969167788000.png
1683168964385	4.111246	11.847775	-1.910224	0.494428	0.001183	-0.003179	0.869212	img__0_1683168969216036000.png
1683168964457	4.050030	11.947641	-1.911909	0.494888	0.000685	-0.003760	0.868948	img__0_1683168969290032000.png
1683168964505	4.009311	12.014379	-1.913192	0.495319	0.000606	-0.004781	0.868698	img__0_1683168969337395000.png
1683168964547	3.973764	12.072908	-1.914358	0.495777	0.000708	-0.004961	0.868436	img__0_1683168969379186000.png
1683168964610	3.920573	12.160932	-1.915909	0.496280	0.001280	-0.003185	0.868156	img__0_1683168969443689000.png
1683168964652	3.885155	12.219733	-1.917513	0.496581	0.001484	-0.003215	0.867983	img__0_1683168969485700000.png
1683168964694	3.849766	12.278636	-1.920004	0.496866	0.001163	-0.003043	0.867821	img__0_1683168969527364000.png
1683168964742	3.809357	12.346052	-1.923327	0.497085	0.000845	-0.000945	0.867701	img__0_1683168969575821000.png
1683168964790	3.768964	12.413507	-1.925993	0.497267	0.000926	-0.001453	0.867596	img__0_1683168969621317000.png
1683168964862	3.708421	12.514776	-1.929538	0.497672	0.000416	-0.002738	0.867361	img__0_1683168969694184000.png
1683168964907	3.670651	12.578156	-1.931331	0.498059	-0.000660	-0.002967	0.867138	img__0_1683168969738941000.png
1683168964952	3.632975	12.641586	-1.932496	0.498480	-0.001861	-0.002057	0.866897	img__0_1683168969784875000.png
1683168965006	3.587925	12.717713	-1.934206	0.499025	-0.002684	-0.001946	0.866581	img__0_1683168969837619000.png
1683168965051	3.550540	12.781142	-1.934977	0.499560	-0.002812	-0.002631	0.866270	img__0_1683168969883069000.png
1683168965099	3.510839	12.848796	-1.935488	0.500132	-0.002775	-0.001295	0.865944	img__0_1683168969932559000.png
1683168965150	3.468839	12.920633	-1.936296	0.500658	-0.003019	-0.000648	0.865640	img__0_1683168969981622000.png
1683168965213	3.417194	13.009245	-1.938356	0.501121	-0.002934	0.001681	0.865371	img__0_1683168970046527000.png
1683168965264	3.375531	13.080797	-1.941405	0.501354	-0.001942	0.000584	0.865240	img__0_1683168970096723000.png
1683168965312	3.336408	13.148017	-1.945547	0.501489	-0.001379	0.001177	0.865162	img__0_1683168970143917000.png
1683168965360	3.297333	13.215126	-1.950165	0.501496	-0.000168	0.001550	0.865159	img__0_1683168970192405000.png
1683168965408	3.258257	13.282140	-1.953835	0.501402	0.000648	0.001558	0.865213	img__0_1683168970239802000.png
1683168965459	3.216693	13.353249	-1.957432	0.501127	0.001402	0.003157	0.865367	img__0_1683168970291409000.png
1683168965504	3.179927	13.415885	-1.960700	0.500753	0.002310	0.002739	0.865583	img__0_1683168970336448000.png
1683168965576	3.120864	13.515925	-1.965174	0.499982	0.002487	0.003711	0.866024	img__0_1683168970409391000.png
1683168965627	3.078819	13.586627	-1.967490	0.499283	0.002416	0.003779	0.866427	img__0_1683168970459468000.png
1683168965672	3.041565	13.648893	-1.970022	0.498753	0.002857	0.002523	0.866736	img__0_1683168970504220000.png
1683168965717	3.004170	13.711085	-1.973593	0.498030	0.002725	0.004672	0.867143	img__0_1683168970550648000.png
1683168965771	2.959069	13.785542	-1.978427	0.497095	0.002683	0.004617	0.867680	img__0_1683168970604133000.png
1683168965816	2.921290	13.847438	-1.983199	0.496179	0.003291	0.005551	0.868196	img__0_1683168970647582000.png
1683168965864	2.880785	13.913291	-1.987828	0.495157	0.002176	0.005731	0.868782	img__0_1683168970696145000.png
1683168965924	2.829866	13.995313	-1.993102	0.493672	0.002874	0.007063	0.869615	img__0_1683168970757869000.png
1683168965972	2.788849	14.060658	-1.997660	0.492385	0.002899	0.005832	0.870353	img__0_1683168970806168000.png
1683168966023	2.745018	14.129860	-2.002278	0.491066	0.002638	0.006264	0.871096	img__0_1683168970855214000.png
1683168966074	2.700932	14.198819	-2.008053	0.489648	0.002691	0.006706	0.871890	img__0_1683168970907847000.png
1683168966122	2.659199	14.263478	-2.013914	0.488180	0.003351	0.007443	0.872705	img__0_1683168970954837000.png
1683168966173	2.614565	14.331911	-2.019674	0.486487	0.003800	0.006847	0.873653	img__0_1683168971005593000.png
1683168966227	2.566960	14.404091	-2.025089	0.484726	0.004237	0.006341	0.874633	img__0_1683168971058312000.png
1683168966275	2.524346	14.468047	-2.029536	0.483129	0.004045	0.007052	0.875512	img__0_1683168971106432000.png
1683168966320	2.484139	14.527814	-2.033154	0.481533	0.003609	0.008171	0.876383	img__0_1683168971153842000.png
1683168966374	2.435551	14.599216	-2.037021	0.479538	0.003454	0.007270	0.877484	img__0_1683168971205558000.png
1683168966434	2.381154	14.678172	-2.040305	0.477468	0.004473	0.005919	0.878618	img__0_1683168971268334000.png
1683168966485	2.334557	14.745042	-2.043395	0.475512	0.003963	0.009240	0.879652	img__0_1683168971316685000.png
1683168966533	2.290358	14.807691	-2.046849	0.473534	0.004338	0.009223	0.880717	img__0_1683168971366444000.png
1683168966584	2.243025	14.873924	-2.050257	0.471420	0.004545	0.008405	0.881857	img__0_1683168971415830000.png
1683168966632	2.198130	14.935982	-2.053494	0.469552	0.004329	0.006272	0.882872	img__0_1683168971465034000.png
1683168966680	2.152930	14.997821	-2.057056	0.467613	0.003696	0.008558	0.883884	img__0_1683168971513602000.png
1683168966737	2.098865	15.070906	-2.060976	0.465207	0.004069	0.008343	0.885153	img__0_1683168971569445000.png
1683168966797	2.041506	15.147427	-2.063705	0.462700	0.003385	0.007069	0.886481	img__0_1683168971630924000.png
1683168966839	2.001113	15.200771	-2.064740	0.461027	0.003089	0.006479	0.887357	img__0_1683168971672318000.png
1683168966890	1.951825	15.265315	-2.065458	0.459064	0.002897	0.006018	0.888378	img__0_1683168971724035000.png
1683168966938	1.905200	15.325836	-2.066555	0.457201	0.003560	0.006804	0.889330	img__0_1683168971769767000.png
1683168966989	1.855367	15.389874	-2.068951	0.455026	0.003763	0.008769	0.890427	img__0_1683168971820657000.png
1683168967037	1.808164	15.449857	-2.071020	0.452975	0.003559	0.007155	0.891488	img__0_1683168971868226000.png
1683168967109	1.736839	15.539337	-2.073805	0.449879	0.003886	0.007388	0.893050	img__0_1683168971940779000.png
1683168967160	1.685913	15.602361	-2.076839	0.447706	0.004391	0.006358	0.894147	img__0_1683168971993118000.png
1683168967205	1.640733	15.657791	-2.077930	0.445859	0.004870	0.005718	0.895072	img__0_1683168972037519000.png
1683168967253	1.592257	15.716757	-2.079287	0.443852	0.005575	0.006106	0.896062	img__0_1683168972086814000.png
1683168967298	1.546512	15.771879	-2.080717	0.441847	0.005564	0.006661	0.897048	img__0_1683168972130888000.png
1683168967346	1.497389	15.830498	-2.082535	0.439878	0.005634	0.004676	0.898028	img__0_1683168972177680000.png
1683168967397	1.444865	15.892658	-2.084883	0.437897	0.006067	0.003075	0.898999	img__0_1683168972228737000.png
1683168967460	1.379571	15.969424	-2.085470	0.435788	0.006961	0.001248	0.900022	img__0_1683168972294385000.png
1683168967505	1.332639	16.024326	-2.085854	0.434243	0.005716	0.002803	0.900773	img__0_1683168972338130000.png
1683168967556	1.279166	16.086514	-2.086354	0.432515	0.004962	0.002549	0.901610	img__0_1683168972389181000.png
1683168967604	1.228584	16.144985	-2.087853	0.431011	0.004956	0.002906	0.902328	img__0_1683168972436667000.png
1683168967649	1.180944	16.199780	-2.090396	0.429541	0.004680	0.003262	0.903029	img__0_1683168972481796000.png
1683168967697	1.129903	16.258148	-2.093206	0.427924	0.004052	0.004577	0.903794	img__0_1683168972529130000.png
1683168967760	1.062578	16.334557	-2.095570	0.425698	0.003790	0.005521	0.904841	img__0_1683168972594593000.png
1683168967811	1.007786	16.396187	-2.097069	0.423826	0.004397	0.005589	0.905716	img__0_1683168972644080000.png
1683168967859	0.955941	16.453985	-2.098866	0.421808	0.003923	0.009367	0.906628	img__0_1683168972692610000.png
1683168967910	0.900507	16.515049	-2.101529	0.419510	0.004234	0.009204	0.907694	img__0_1683168972742471000.png
1683168967955	0.851300	16.568632	-2.103543	0.417571	0.005409	0.006737	0.908603	img__0_1683168972788898000.png
1683168968003	0.798494	16.625557	-2.105413	0.415303	0.005568	0.010840	0.909602	img__0_1683168972837280000.png
1683168968054	0.741960	16.685680	-2.107488	0.412743	0.005810	0.010038	0.910774	img__0_1683168972886888000.png
1683168968126	0.661365	16.769890	-2.110739	0.409004	0.006072	0.009916	0.912459	img__0_1683168972958494000.png
1683168968177	0.603721	16.829098	-2.113222	0.406549	0.006756	0.005790	0.913586	img__0_1683168973009656000.png
1683168968216	0.559396	16.874256	-2.113133	0.404956	0.007183	0.002736	0.914304	img__0_1683168973050369000.png
1683168968267	0.501108	16.933250	-2.113379	0.402738	0.005050	0.005929	0.915282	img__0_1683168973101253000.png
1683168968315	0.445941	16.988594	-2.113039	0.400602	0.005369	0.007045	0.916209	img__0_1683168973147517000.png
1683168968366	0.386938	17.047132	-2.114754	0.398149	0.004768	0.009052	0.917264	img__0_1683168973200008000.png
1683168968411	0.334565	17.098486	-2.116503	0.395825	0.003218	0.010958	0.918255	img__0_1683168973245237000.png
1683168968477	0.257263	17.173149	-2.118920	0.392273	0.003250	0.011772	0.919768	img__0_1683168973308869000.png
1683168968525	0.200667	17.226912	-2.120969	0.389604	0.003309	0.011233	0.920908	img__0_1683168973356795000.png
1683168968573	0.143789	17.280268	-2.121287	0.387068	0.003724	0.009995	0.921989	img__0_1683168973405503000.png
1683168968624	0.083007	17.336515	-2.122049	0.384078	0.004113	0.012785	0.923203	img__0_1683168973456540000.png
1683168968669	0.029024	17.385668	-2.123394	0.381366	0.004135	0.012542	0.924330	img__0_1683168973503612000.png
1683168968717	-0.028909	17.437624	-2.125217	0.378418	0.003670	0.012696	0.925541	img__0_1683168973551632000.png
1683168968786	-0.112835	17.511427	-2.128719	0.373852	0.004203	0.015415	0.927351	img__0_1683168973619208000.png
1683168968831	-0.168033	17.558895	-2.131987	0.370590	0.003553	0.016477	0.928644	img__0_1683168973663676000.png
1683168968879	-0.227293	17.608898	-2.135174	0.367079	0.003052	0.015848	0.930050	img__0_1683168973713346000.png
1683168968930	-0.290639	17.661350	-2.137477	0.363486	0.003339	0.013984	0.931489	img__0_1683168973762537000.png
1683168968975	-0.346856	17.707098	-2.139560	0.360414	0.003779	0.012780	0.932697	img__0_1683168973809353000.png
1683168969026	-0.410911	17.758427	-2.140869	0.356839	0.003504	0.014828	0.934041	img__0_1683168973858507000.png
1683168969074	-0.471551	17.806156	-2.141582	0.353320	0.003151	0.014108	0.935391	img__0_1683168973907197000.png
1683168969140	-0.555484	17.870829	-2.142668	0.348434	0.003346	0.016547	0.937181	img__0_1683168973973257000.png
1683168969188	-0.616972	17.917072	-2.144922	0.344588	0.002516	0.017260	0.938592	img__0_1683168974020021000.png
1683168969233	-0.674960	17.959743	-2.148599	0.341038	0.002920	0.014740	0.939929	img__0_1683168974067031000.png
