TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683231525054	6.845417	1.003346	-0.368299	0.729866	0.017362	0.009442	0.683305	img__0_1683231529989893000.png
1683231525096	6.848844	1.079848	-0.365753	0.727089	0.017190	0.009722	0.686259	img__0_1683231530032850000.png
1683231525147	6.852133	1.172960	-0.362404	0.723630	0.016923	0.010131	0.689906	img__0_1683231530082250000.png
1683231525210	6.854862	1.288269	-0.357946	0.719240	0.016817	0.010689	0.694475	img__0_1683231530146164000.png
1683231525261	6.855973	1.381821	-0.354206	0.715588	0.016575	0.011026	0.698239	img__0_1683231530197326000.png
1683231525309	6.856113	1.470012	-0.350550	0.712096	0.016235	0.011470	0.701801	img__0_1683231530245350000.png
1683231525357	6.855386	1.558311	-0.346440	0.708558	0.015540	0.011948	0.705380	img__0_1683231530293893000.png
1683231525408	6.853676	1.652200	-0.341446	0.704760	0.014797	0.012664	0.709178	img__0_1683231530342994000.png
1683231525453	6.851359	1.735060	-0.336701	0.701362	0.014199	0.013487	0.712537	img__0_1683231530390319000.png
1683231525507	6.847573	1.834452	-0.330465	0.697211	0.013626	0.014715	0.716585	img__0_1683231530441986000.png
1683231525555	6.843270	1.922705	-0.324496	0.693456	0.013113	0.015615	0.720210	img__0_1683231530490937000.png
1683231525603	6.838058	2.010813	-0.318338	0.689641	0.012757	0.016511	0.723851	img__0_1683231530538964000.png
1683231525669	6.829386	2.131648	-0.309719	0.684328	0.012250	0.017043	0.728872	img__0_1683231530603820000.png
1683231525717	6.821974	2.219256	-0.303390	0.680401	0.012337	0.017725	0.732522	img__0_1683231530651509000.png
1683231525765	6.813621	2.306610	-0.296971	0.676418	0.012064	0.018219	0.736194	img__0_1683231530699648000.png
1683231525813	6.804317	2.393681	-0.290427	0.672355	0.012386	0.019075	0.739879	img__0_1683231530748374000.png
1683231525861	6.794026	2.480442	-0.283933	0.668195	0.012660	0.019786	0.743616	img__0_1683231530796797000.png
1683231525912	6.781979	2.572262	-0.276908	0.663557	0.013596	0.021867	0.747682	img__0_1683231530847449000.png
1683231525963	6.768690	2.663659	-0.269856	0.658722	0.014289	0.023043	0.751898	img__0_1683231530897614000.png
1683231526032	6.748619	2.786577	-0.260163	0.651846	0.014827	0.024783	0.757801	img__0_1683231530967249000.png
1683231526080	6.733176	2.871536	-0.253203	0.646877	0.014885	0.025537	0.762021	img__0_1683231531016031000.png
1683231526131	6.715406	2.961272	-0.245641	0.641481	0.014869	0.025935	0.766557	img__0_1683231531067007000.png
1683231526179	6.697385	3.045200	-0.238467	0.636306	0.014684	0.026028	0.770858	img__0_1683231531115923000.png
1683231526233	6.675639	3.138992	-0.229963	0.630443	0.013817	0.025683	0.775687	img__0_1683231531168106000.png
