TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683230914347	8.304775	0.366070	0.049096	0.713111	0.024062	-0.009647	0.700572	img__0_1683230948115186000.png
1683230914419	8.297062	0.471113	0.048561	0.708294	0.024131	-0.009350	0.705443	img__0_1683230948189022000.png
1683230914470	8.290965	0.546920	0.048458	0.704843	0.023957	-0.009181	0.708899	img__0_1683230948239486000.png
1683230914518	8.284739	0.619320	0.048501	0.701576	0.023653	-0.008734	0.712149	img__0_1683230948285866000.png
1683230914563	8.278460	0.688097	0.048647	0.698478	0.023218	-0.007827	0.715212	img__0_1683230948333125000.png
1683230914611	8.271283	0.762376	0.048963	0.695155	0.022719	-0.007124	0.718465	img__0_1683230948381106000.png
1683230914659	8.263594	0.837563	0.049359	0.691795	0.022147	-0.005956	0.721730	img__0_1683230948427526000.png
1683230914707	8.255368	0.913608	0.049636	0.688381	0.021607	-0.004439	0.725014	img__0_1683230948475941000.png
1683230914755	8.246575	0.990443	0.049775	0.684915	0.020800	-0.002765	0.728321	img__0_1683230948524009000.png
1683230914803	8.237190	1.067977	0.049997	0.681390	0.019971	-0.001091	0.731647	img__0_1683230948572685000.png
1683230914875	8.221947	1.185389	0.050745	0.675949	0.018454	0.002109	0.736715	img__0_1683230948644484000.png
1683230914923	8.210950	1.264256	0.051351	0.672219	0.017641	0.004041	0.740131	img__0_1683230948693099000.png
1683230914968	8.199992	1.338530	0.051858	0.668647	0.016910	0.005670	0.743366	img__0_1683230948738086000.png
1683230915022	8.185988	1.427987	0.052340	0.664281	0.016311	0.007079	0.747271	img__0_1683230948790802000.png
1683230915064	8.174433	1.497756	0.052627	0.660826	0.015812	0.008261	0.750327	img__0_1683230948834148000.png
1683230915115	8.159590	1.582627	0.052796	0.656518	0.015079	0.010278	0.754090	img__0_1683230948882907000.png
1683230915163	8.144776	1.662568	0.052845	0.652364	0.014506	0.011891	0.757674	img__0_1683230948931217000.png
1683230915226	8.124052	1.767464	0.052747	0.646825	0.014046	0.013103	0.762397	img__0_1683230948994603000.png
1683230915274	8.107275	1.847299	0.052779	0.642529	0.013554	0.013865	0.766016	img__0_1683230949042149000.png
1683230915322	8.089639	1.927006	0.053002	0.638204	0.013257	0.014346	0.769620	img__0_1683230949089896000.png
1683230915373	8.069952	2.011523	0.053284	0.633549	0.012833	0.015214	0.773447	img__0_1683230949142258000.png
1683230915421	8.050527	2.090863	0.053653	0.629116	0.012433	0.015898	0.777050	img__0_1683230949189943000.png
1683230915472	8.028921	2.174892	0.053986	0.624351	0.012122	0.016550	0.780875	img__0_1683230949240326000.png
1683230915517	8.009025	2.248771	0.054185	0.620077	0.011795	0.017500	0.784257	img__0_1683230949286072000.png
1683230915583	7.978418	2.356595	0.054576	0.613677	0.011254	0.018652	0.789257	img__0_1683230949352720000.png
1683230915634	7.953603	2.439415	0.055141	0.608664	0.010790	0.019278	0.793121	img__0_1683230949402111000.png
1683230915682	7.929321	2.516921	0.055885	0.603917	0.010448	0.019543	0.796739	img__0_1683230949450926000.png
1683230915727	7.905742	2.589167	0.056646	0.599429	0.010219	0.019999	0.800113	img__0_1683230949495262000.png
1683230915775	7.879717	2.665760	0.057415	0.594604	0.010149	0.020212	0.803701	img__0_1683230949544866000.png
1683230915829	7.849368	2.751329	0.058334	0.589140	0.010095	0.020160	0.807716	img__0_1683230949596804000.png
1683230915871	7.824985	2.817441	0.059159	0.584568	0.010022	0.020047	0.811035	img__0_1683230949641717000.png
1683230915946	7.779767	2.934527	0.060809	0.577211	0.009977	0.020006	0.816289	img__0_1683230949716297000.png
1683230915994	7.749704	3.008802	0.061929	0.572281	0.009953	0.019855	0.819757	img__0_1683230949763572000.png
1683230916039	7.720735	3.077967	0.063077	0.567652	0.009884	0.019745	0.822973	img__0_1683230949807665000.png
1683230916093	7.684974	3.160362	0.064498	0.562089	0.009859	0.019533	0.826787	img__0_1683230949861780000.png
1683230916144	7.650216	3.237580	0.065974	0.556843	0.009838	0.019151	0.830339	img__0_1683230949913382000.png
1683230916186	7.620880	3.300738	0.067200	0.552539	0.009941	0.018767	0.833217	img__0_1683230949954921000.png
1683230916246	7.577871	3.390304	0.068890	0.546397	0.010103	0.018553	0.837260	img__0_1683230950015886000.png
1683230916303	7.535817	3.474682	0.070465	0.540544	0.010149	0.018486	0.841051	img__0_1683230950071800000.png
1683230916345	7.504089	3.536410	0.071646	0.536232	0.010178	0.018319	0.843810	img__0_1683230950115078000.png
1683230916396	7.464725	3.610864	0.073124	0.530996	0.010118	0.018296	0.847116	img__0_1683230950164579000.png
1683230916441	7.429240	3.676099	0.074580	0.526377	0.010073	0.018282	0.849995	img__0_1683230950210923000.png
1683230916495	7.385719	3.753799	0.076194	0.520822	0.009999	0.018441	0.853408	img__0_1683230950263077000.png
1683230916540	7.348675	3.818055	0.077461	0.516181	0.009906	0.018468	0.856223	img__0_1683230950309890000.png
1683230916603	7.295633	3.907242	0.079074	0.509667	0.009805	0.018564	0.860116	img__0_1683230950371012000.png
1683230916651	7.254307	3.974581	0.080297	0.504715	0.009692	0.018345	0.863037	img__0_1683230950419179000.png
1683230916699	7.212204	4.041390	0.081574	0.499764	0.009459	0.018489	0.865912	img__0_1683230950467836000.png
1683230916747	7.169327	4.107653	0.082682	0.494821	0.009373	0.018550	0.868746	img__0_1683230950515567000.png
1683230916795	7.125681	4.173359	0.083591	0.489906	0.009246	0.018329	0.871533	img__0_1683230950565773000.png
1683230916846	7.078487	4.242566	0.084517	0.484753	0.009111	0.017655	0.874426	img__0_1683230950615266000.png
1683230916894	7.033323	4.307153	0.085556	0.479990	0.008642	0.017189	0.877063	img__0_1683230950663324000.png
1683230916960	6.970109	4.395105	0.087534	0.473585	0.007617	0.016995	0.880551	img__0_1683230950728846000.png
1683230917014	6.917480	4.466304	0.089330	0.468474	0.006907	0.016802	0.883291	img__0_1683230950782620000.png
1683230917068	6.864072	4.536792	0.090994	0.463477	0.006047	0.016786	0.885929	img__0_1683230950836481000.png
1683230917107	6.825037	4.587239	0.091882	0.459901	0.005151	0.017498	0.887783	img__0_1683230950875535000.png
1683230917152	6.779541	4.644923	0.092662	0.455795	0.004051	0.018392	0.889886	img__0_1683230950921706000.png
1683230917200	6.730508	4.705791	0.093527	0.451495	0.002808	0.018717	0.892073	img__0_1683230950970937000.png
1683230917266	6.662328	4.788287	0.094631	0.445775	0.000698	0.018783	0.894948	img__0_1683230951035297000.png
1683230917314	6.612270	4.847366	0.095307	0.441799	-0.000985	0.018748	0.896918	img__0_1683230951083558000.png
1683230917362	6.561896	4.905637	0.095938	0.438013	-0.002582	0.018427	0.898776	img__0_1683230951130434000.png
1683230917410	6.511278	4.963073	0.096441	0.434438	-0.004262	0.018064	0.900510	img__0_1683230951179656000.png
1683230917458	6.460495	5.019658	0.096860	0.431062	-0.006203	0.018066	0.902120	img__0_1683230951226326000.png
1683230917506	6.409632	5.075367	0.097439	0.427844	-0.008442	0.018578	0.903622	img__0_1683230951275397000.png
1683230917569	6.342891	5.147034	0.098055	0.423753	-0.011511	0.020157	0.905481	img__0_1683230951339140000.png
1683230917620	6.288986	5.203714	0.098525	0.420416	-0.014798	0.022319	0.906936	img__0_1683230951389655000.png
1683230917668	6.238451	5.255835	0.099310	0.417270	-0.016682	0.023358	0.908329	img__0_1683230951437533000.png
1683230917719	6.185040	5.309818	0.100572	0.413929	-0.017858	0.023841	0.909822	img__0_1683230951488149000.png
1683230917764	6.138190	5.356232	0.102208	0.411043	-0.017085	0.023334	0.911157	img__0_1683230951534169000.png
1683230917812	6.088494	5.404495	0.104145	0.408111	-0.013750	0.020546	0.912597	img__0_1683230951582698000.png
1683230917863	6.035930	5.454472	0.104901	0.405184	-0.007301	0.016369	0.914059	img__0_1683230951633268000.png
1683230917935	5.961714	5.523307	0.101796	0.400927	0.002976	0.011934	0.916028	img__0_1683230951704227000.png
1683230917980	5.915025	5.565713	0.099304	0.397961	0.008020	0.010360	0.917309	img__0_1683230951749666000.png
1683230918025	5.867918	5.607843	0.097321	0.394766	0.011900	0.009121	0.918660	img__0_1683230951793677000.png
1683230918073	5.817070	5.652597	0.095483	0.391170	0.015237	0.007693	0.920160	img__0_1683230951843664000.png
1683230918121	5.765487	5.697271	0.093846	0.387404	0.017542	0.006755	0.921718	img__0_1683230951890345000.png
1683230918169	5.713104	5.741943	0.092767	0.383510	0.019176	0.006033	0.923318	img__0_1683230951940059000.png
1683230918241	5.632907	5.809063	0.092066	0.377499	0.020748	0.005176	0.925763	img__0_1683230952009631000.png
1683230918286	5.581740	5.851135	0.091960	0.373662	0.021168	0.005110	0.927310	img__0_1683230952054583000.png
1683230918337	5.522755	5.898939	0.092134	0.369210	0.020915	0.005433	0.929095	img__0_1683230952106724000.png
1683230918382	5.469831	5.941209	0.092477	0.365226	0.020687	0.005556	0.930672	img__0_1683230952151056000.png
1683230918427	5.416090	5.983555	0.093015	0.361219	0.020431	0.005532	0.932241	img__0_1683230952196102000.png
1683230918478	5.354203	6.031628	0.093692	0.356656	0.020105	0.005555	0.934003	img__0_1683230952247295000.png
1683230918541	5.276335	6.091107	0.094591	0.350964	0.019123	0.006322	0.936172	img__0_1683230952309466000.png
1683230918592	5.212180	6.139280	0.095243	0.346308	0.018350	0.006904	0.937916	img__0_1683230952361028000.png
1683230918637	5.154765	6.181761	0.095750	0.342183	0.017692	0.007303	0.939439	img__0_1683230952408022000.png
1683230918688	5.088801	6.229839	0.096247	0.337460	0.016534	0.008378	0.941157	img__0_1683230952457541000.png
1683230918736	5.025890	6.274967	0.096790	0.332963	0.015550	0.009129	0.942767	img__0_1683230952504719000.png
1683230918784	4.962206	6.319916	0.097240	0.328425	0.014541	0.009979	0.944365	img__0_1683230952553428000.png
1683230918832	4.897785	6.364635	0.097748	0.323835	0.013445	0.010823	0.945956	img__0_1683230952601475000.png
1683230918895	4.812171	6.422887	0.098497	0.317728	0.011787	0.012079	0.948032	img__0_1683230952664957000.png
1683230918943	4.746186	6.466854	0.099157	0.313018	0.010770	0.012777	0.949600	img__0_1683230952714172000.png
1683230918994	4.675410	6.513110	0.099881	0.307947	0.009319	0.013874	0.951257	img__0_1683230952764044000.png
1683230919042	4.608215	6.556150	0.100597	0.303128	0.008144	0.014527	0.952804	img__0_1683230952812120000.png
1683230919090	4.540501	6.598657	0.101300	0.298283	0.007142	0.014962	0.954333	img__0_1683230952861159000.png
1683230919138	4.472305	6.640589	0.101861	0.293418	0.006166	0.015450	0.955839	img__0_1683230952908802000.png
1683230919204	4.377821	6.697249	0.102489	0.286744	0.005450	0.015559	0.957865	img__0_1683230952973549000.png
1683230919249	4.312958	6.735198	0.102771	0.282224	0.005107	0.015573	0.959209	img__0_1683230953020185000.png
1683230919300	4.239038	6.777534	0.103160	0.277087	0.004366	0.016138	0.960699	img__0_1683230953069292000.png
1683230919348	4.169099	6.816700	0.103709	0.272231	0.003728	0.016533	0.962083	img__0_1683230953118484000.png
1683230919396	4.098830	6.855181	0.104400	0.267383	0.003314	0.016553	0.963443	img__0_1683230953166840000.png
1683230919447	4.023830	6.895299	0.105209	0.262274	0.003227	0.016321	0.964850	img__0_1683230953217061000.png
1683230919498	3.948494	6.934632	0.106013	0.257193	0.002962	0.016402	0.966216	img__0_1683230953268943000.png
1683230919564	3.850523	6.984357	0.107040	0.250645	0.002823	0.016379	0.967936	img__0_1683230953333693000.png
1683230919618	3.769977	7.024045	0.107707	0.245331	0.003039	0.016105	0.969301	img__0_1683230953386860000.png
1683230919660	3.707089	7.054308	0.108236	0.241251	0.003380	0.015707	0.970330	img__0_1683230953429316000.png
1683230919714	3.625911	7.092460	0.108820	0.236079	0.003839	0.015175	0.971608	img__0_1683230953482938000.png
1683230919759	3.557976	7.123621	0.109122	0.231825	0.004321	0.014797	0.972635	img__0_1683230953527841000.png
1683230919807	3.485214	7.156256	0.109455	0.227354	0.004818	0.014299	0.973695	img__0_1683230953576549000.png
1683230919861	3.402976	7.192254	0.109966	0.222399	0.005061	0.013910	0.974843	img__0_1683230953630914000.png
1683230919903	3.338729	7.219746	0.110482	0.218610	0.005353	0.013542	0.975704	img__0_1683230953673571000.png
1683230919969	3.237257	7.262091	0.111531	0.212822	0.005851	0.012753	0.976990	img__0_1683230953740317000.png
1683230920017	3.163055	7.292263	0.112441	0.208719	0.006005	0.012364	0.977879	img__0_1683230953787566000.png
1683230920062	3.093178	7.320087	0.113303	0.204950	0.006227	0.012015	0.978679	img__0_1683230953833176000.png
1683230920110	3.018306	7.349291	0.114282	0.201006	0.006341	0.011769	0.979499	img__0_1683230953881620000.png
1683230920161	2.938372	7.379793	0.115356	0.196902	0.006465	0.011626	0.980333	img__0_1683230953931853000.png
1683230920209	2.862778	7.408012	0.116328	0.193126	0.006666	0.011328	0.981086	img__0_1683230953979995000.png
1683230920278	2.753494	7.447777	0.117870	0.187859	0.006790	0.010928	0.982112	img__0_1683230954049277000.png
1683230920329	2.672248	7.476577	0.119039	0.184062	0.006717	0.010793	0.982832	img__0_1683230954098958000.png
1683230920371	2.605046	7.499924	0.120090	0.180994	0.006665	0.010639	0.983404	img__0_1683230954141045000.png
1683230920419	2.527921	7.526201	0.121379	0.177571	0.006945	0.010249	0.984030	img__0_1683230954189774000.png
1683230920470	2.445588	7.553662	0.122595	0.174029	0.007289	0.009891	0.984664	img__0_1683230954239113000.png
1683230920518	2.367725	7.579094	0.123649	0.170764	0.007263	0.009763	0.985237	img__0_1683230954287393000.png
1683230920566	2.289504	7.604130	0.124703	0.167559	0.007140	0.009710	0.985788	img__0_1683230954337183000.png
1683230920617	2.206012	7.630300	0.125838	0.164232	0.006803	0.009603	0.986352	img__0_1683230954387361000.png
1683230920689	2.087503	7.666490	0.127482	0.159642	0.006318	0.009591	0.987108	img__0_1683230954459176000.png
1683230920731	2.018047	7.687187	0.128366	0.157015	0.005870	0.009711	0.987531	img__0_1683230954500008000.png
1683230920785	1.928425	7.713339	0.129531	0.153656	0.004689	0.010192	0.988061	img__0_1683230954554671000.png
1683230920827	1.858507	7.733298	0.130380	0.151033	0.003572	0.010737	0.988464	img__0_1683230954597111000.png
1683230920875	1.778419	7.755668	0.131231	0.148024	0.002359	0.011239	0.988917	img__0_1683230954645429000.png
1683230920923	1.698190	7.777534	0.131880	0.145020	0.001277	0.011534	0.989361	img__0_1683230954693476000.png
1683230920977	1.607825	7.801506	0.132405	0.141629	-0.000377	0.012051	0.989846	img__0_1683230954747398000.png
1683230921037	1.507397	7.827320	0.133138	0.137848	-0.002584	0.012540	0.990371	img__0_1683230954808111000.png
1683230921094	1.412101	7.850993	0.133938	0.134256	-0.004668	0.012999	0.990851	img__0_1683230954864960000.png
1683230921139	1.337034	7.869064	0.134626	0.131380	-0.007140	0.013867	0.991209	img__0_1683230954910860000.png
1683230921187	1.257231	7.887676	0.134930	0.128318	-0.008912	0.014205	0.991591	img__0_1683230954957111000.png
1683230921235	1.177782	7.905596	0.135351	0.125328	-0.010806	0.013966	0.991958	img__0_1683230955005279000.png
1683230921283	1.098776	7.922822	0.135805	0.122467	-0.012301	0.013301	0.992307	img__0_1683230955053289000.png
1683230921334	1.015401	7.940381	0.136321	0.119557	-0.014682	0.013218	0.992631	img__0_1683230955104782000.png
1683230921382	0.937568	7.956201	0.136856	0.116915	-0.016891	0.013598	0.992905	img__0_1683230955151311000.png
1683230921454	0.822222	7.978565	0.136898	0.112944	-0.020688	0.015066	0.993272	img__0_1683230955225543000.png
1683230921496	0.755852	7.990782	0.136312	0.110516	-0.022998	0.016230	0.993476	img__0_1683230955266202000.png
1683230921547	0.676261	8.004755	0.135993	0.107466	-0.025127	0.017115	0.993744	img__0_1683230955316929000.png
1683230921595	0.602418	8.017017	0.136566	0.104537	-0.025931	0.017476	0.994029	img__0_1683230955366556000.png
1683230921643	0.529639	8.028409	0.138152	0.101594	-0.025524	0.017099	0.994352	img__0_1683230955414158000.png
1683230921694	0.453479	8.039569	0.140658	0.098541	-0.023409	0.016043	0.994728	img__0_1683230955464703000.png
1683230921742	0.382838	8.049213	0.143115	0.095842	-0.018633	0.014000	0.995124	img__0_1683230955512731000.png
1683230921793	0.308727	8.058616	0.143979	0.093132	-0.011317	0.011947	0.995537	img__0_1683230955565044000.png
1683230921862	0.209420	8.070107	0.141628	0.088845	-0.004543	0.014228	0.995933	img__0_1683230955633799000.png
1683230921904	0.149215	8.076409	0.139477	0.085769	-0.000966	0.015012	0.996202	img__0_1683230955673385000.png
1683230921952	0.080429	8.082975	0.137063	0.081929	0.002446	0.015267	0.996518	img__0_1683230955721308000.png
1683230921997	0.015833	8.088516	0.135000	0.078041	0.004674	0.015530	0.996818	img__0_1683230955768595000.png
1683230922048	-0.057620	8.094069	0.132836	0.073360	0.006733	0.015686	0.997159	img__0_1683230955818980000.png
1683230922096	-0.127074	8.098592	0.131079	0.068708	0.007902	0.015900	0.997479	img__0_1683230955867016000.png
1683230922159	-0.218795	8.103480	0.129138	0.062305	0.008968	0.016052	0.997888	img__0_1683230955930469000.png
1683230922207	-0.289151	8.106400	0.127888	0.057224	0.009364	0.016181	0.998186	img__0_1683230955978744000.png
1683230922258	-0.364373	8.108728	0.126720	0.051675	0.009513	0.016316	0.998485	img__0_1683230956028316000.png
1683230922306	-0.435616	8.110188	0.125773	0.046317	0.009384	0.016494	0.998747	img__0_1683230956076975000.png
1683230922354	-0.507281	8.110929	0.125010	0.040847	0.009125	0.016636	0.998985	img__0_1683230956125595000.png
1683230922405	-0.583872	8.110912	0.124316	0.034944	0.008829	0.016726	0.999210	img__0_1683230956175273000.png
1683230922468	-0.679094	8.109733	0.123508	0.027558	0.008576	0.016814	0.999442	img__0_1683230956240112000.png
1683230922516	-0.752079	8.107966	0.122862	0.021865	0.008285	0.016903	0.999584	img__0_1683230956286387000.png
1683230922567	-0.830015	8.105262	0.122199	0.015765	0.007812	0.017046	0.999700	img__0_1683230956338042000.png
1683230922615	-0.903710	8.101930	0.121621	0.009982	0.007276	0.017212	0.999776	img__0_1683230956386670000.png
1683230922666	-0.982342	8.097543	0.121051	0.003807	0.006818	0.017343	0.999819	img__0_1683230956436421000.png
1683230922711	-1.051983	8.092937	0.120563	-0.001680	0.006136	0.017646	0.999824	img__0_1683230956482821000.png
1683230922762	-1.131166	8.086873	0.120004	-0.007925	0.005589	0.017799	0.999795	img__0_1683230956532282000.png
1683230922813	-1.210589	8.079899	0.119402	-0.014199	0.004910	0.017998	0.999725	img__0_1683230956582357000.png
1683230922861	-1.285521	8.072498	0.118925	-0.020130	0.004309	0.018203	0.999622	img__0_1683230956632265000.png
1683230922936	-1.402872	8.059296	0.118554	-0.029445	0.003304	0.018487	0.999390	img__0_1683230956706839000.png
1683230922984	-1.478099	8.049774	0.118322	-0.035421	0.002914	0.018681	0.999194	img__0_1683230956755498000.png
1683230923026	-1.543978	8.040749	0.118070	-0.040674	0.002399	0.018904	0.998991	img__0_1683230956797871000.png
1683230923080	-1.628717	8.028176	0.117712	-0.047487	0.001441	0.019411	0.998682	img__0_1683230956851322000.png
1683230923134	-1.713441	8.014485	0.117155	-0.054356	0.000646	0.019822	0.998325	img__0_1683230956903701000.png
1683230923176	-1.779291	8.003055	0.116710	-0.059728	-0.000049	0.020078	0.998013	img__0_1683230956945888000.png
1683230923218	-1.845071	7.990942	0.116472	-0.065138	-0.001034	0.020362	0.997668	img__0_1683230956990262000.png
1683230923269	-1.924799	7.975301	0.116331	-0.071744	-0.001892	0.020637	0.997208	img__0_1683230957040952000.png
